PID_AreaMSOA,HID_AreaOA,Area_MSOA,Area_OA,Sex,Age,Ethnic,Marital_status,Children_dependency,Economic_activity,Occupation,Income,Driving_license,Car_access,Bike_access,weight
140142_E02002552,84708_E00165764,E02002552,E00165764,2,29,2,Single,FALSE,Employed,2,48800,TRUE,TRUE,TRUE,70
136089_E02002552,72980_E00165765,E02002552,E00165765,1,17,2,Single,FALSE,Unemployed,8,6770,FALSE,FALSE,TRUE,147
139778_E02002552,34135_E00165765,E02002552,E00165765,2,21,2,Single,FALSE,Employed,7,6610,FALSE,FALSE,FALSE,80
144384_E02002553,2862_E00061972,E02002553,E00061972,1,51,2,Single,FALSE,Employed,2,48310,TRUE,TRUE,FALSE,57
143697_E02002553,85127_E00061987,E02002553,E00061987,1,30,2,Single,FALSE,Employed,5,32190,FALSE,FALSE,TRUE,114
146447_E02002553,18107_E00061987,E02002553,E00061987,2,27,2,Single,TRUE,Employed,3,19180,TRUE,TRUE,TRUE,61
143639_E02002553,59112_E00174155,E02002553,E00174155,1,29,2,Single,FALSE,Employed,5,20280,FALSE,FALSE,FALSE,71
150163_E02002554,16504_E00061950,E02002554,E00061950,1,51,2,Single,TRUE,Employed,5,32580,TRUE,TRUE,FALSE,82
151680_E02002554,24386_E00061950,E02002554,E00061950,2,17,2,Single,FALSE,Employed,9,2210,FALSE,FALSE,FALSE,53
155870_E02002555,69550_E00061532,E02002555,E00061532,1,36,2,Married,FALSE,Employed,3,28150,TRUE,TRUE,TRUE,55
155045_E02002555,358_E00061532,E02002555,E00061532,1,19,2,Single,FALSE,Employed,2,24820,FALSE,FALSE,FALSE,72
161289_E02002555,23590_E00061532,E02002555,E00061532,2,45,2,Single,TRUE,Employed,3,37050,TRUE,TRUE,FALSE,52
157056_E02002555,29557_E00061542,E02002555,E00061542,1,55,2,Married,FALSE,Employed,8,19350,TRUE,FALSE,FALSE,57
165372_E02002556,77547_E00061665,E02002556,E00061665,1,31,2,Married,TRUE,Employed,1,44090,TRUE,TRUE,FALSE,68
168561_E02002556,50145_E00061665,E02002556,E00061665,2,26,2,Married,FALSE,Employed,3,27770,TRUE,TRUE,FALSE,55
165530_E02002556,48459_E00061666,E02002556,E00061666,1,35,2,Married,TRUE,Employed,2,42340,TRUE,TRUE,FALSE,57
165656_E02002556,30687_E00061677,E02002556,E00061677,1,38,2,Married,FALSE,Employed,2,29160,TRUE,TRUE,TRUE,53
165591_E02002556,81331_E00061678,E02002556,E00061678,1,36,2,Married,TRUE,Employed,1,40410,TRUE,FALSE,FALSE,54
165155_E02002556,7634_E00061683,E02002556,E00061683,1,25,2,Single,FALSE,Employed,2,55240,FALSE,FALSE,FALSE,105.33333333333333
166671_E02002556,6108_E00061683,E02002556,E00061683,1,57,2,Single,TRUE,Employed,1,51490,TRUE,TRUE,FALSE,105.33333333333333
164864_E02002556,7634_E00061683,E02002556,E00061683,1,18,2,Single,FALSE,Employed,9,2450,FALSE,FALSE,FALSE,105.33333333333333
168405_E02002556,7634_E00061683,E02002556,E00061683,2,20,2,Single,FALSE,Unemployed,2,29610,FALSE,FALSE,TRUE,110
166171_E02002556,46401_E00061693,E02002556,E00061693,1,49,2,Married,FALSE,Employed,1,33130,TRUE,TRUE,TRUE,62
168985_E02002556,68953_E00061693,E02002556,E00061693,2,36,2,Married,FALSE,Employed,1,32640,TRUE,TRUE,FALSE,51
165431_E02002556,6126_E00061699,E02002556,E00061699,1,33,2,Married,TRUE,Employed,3,22600,TRUE,TRUE,TRUE,61
173904_E02002557,40828_E00061682,E02002557,E00061682,1,20,2,Single,FALSE,Unemployed,1,26320,FALSE,FALSE,FALSE,102
175250_E02002557,77425_E00061682,E02002557,E00061682,1,34,2,Single,FALSE,Employed,4,18470,FALSE,FALSE,FALSE,102
173830_E02002557,40828_E00061682,E02002557,E00061682,1,19,2,Single,FALSE,Employed,5,12450,FALSE,FALSE,FALSE,102
175286_E02002557,77425_E00061682,E02002557,E00061682,1,34,2,Single,FALSE,Employed,3,36320,TRUE,TRUE,TRUE,102
174746_E02002557,77425_E00061682,E02002557,E00061682,1,30,2,Single,FALSE,Employed,4,15490,FALSE,FALSE,FALSE,102
182439_E02002557,77425_E00061682,E02002557,E00061682,2,28,2,Single,FALSE,Employed,2,29090,TRUE,TRUE,FALSE,104
183921_E02002557,77425_E00061682,E02002557,E00061682,2,37,2,Single,FALSE,Employed,3,31800,TRUE,TRUE,FALSE,104
183906_E02002557,40828_E00061682,E02002557,E00061682,2,37,2,Single,FALSE,Employed,6,18400,FALSE,FALSE,FALSE,104
173923_E02002557,44997_E00061684,E02002557,E00061684,1,20,2,Single,FALSE,Employed,3,14240,TRUE,TRUE,FALSE,86.66666666666667
174535_E02002557,44997_E00061684,E02002557,E00061684,1,28,2,Single,FALSE,Employed,3,18520,TRUE,TRUE,FALSE,86.66666666666667
175649_E02002557,44997_E00061684,E02002557,E00061684,1,36,2,Single,FALSE,Employed,9,15520,TRUE,TRUE,TRUE,86.66666666666667
183724_E02002557,44997_E00061684,E02002557,E00061684,2,36,2,Single,FALSE,Employed,6,19970,FALSE,FALSE,TRUE,114.5
183343_E02002557,44997_E00061684,E02002557,E00061684,2,34,2,Single,FALSE,Employed,2,37740,FALSE,FALSE,TRUE,114.5
175124_E02002557,20141_E00061685,E02002557,E00061685,1,33,2,Single,FALSE,Employed,8,18270,FALSE,FALSE,FALSE,93
174885_E02002557,20141_E00061685,E02002557,E00061685,1,31,2,Single,FALSE,Employed,2,32970,TRUE,TRUE,FALSE,93
174890_E02002557,20141_E00061685,E02002557,E00061685,1,31,2,Single,FALSE,Employed,3,37760,TRUE,TRUE,FALSE,93
183518_E02002557,20141_E00061685,E02002557,E00061685,2,35,2,Single,FALSE,Employed,2,29810,TRUE,TRUE,FALSE,116
182995_E02002557,20141_E00061685,E02002557,E00061685,2,32,2,Single,FALSE,Employed,2,67730,TRUE,TRUE,FALSE,116
184601_E02002557,49341_E00061691,E02002557,E00061691,2,41,2,Single,TRUE,Employed,7,27130,TRUE,TRUE,FALSE,52
174051_E02002557,50860_E00174180,E02002557,E00174180,1,22,2,Single,FALSE,Employed,3,23040,FALSE,FALSE,FALSE,113
175622_E02002557,50860_E00174180,E02002557,E00174180,1,36,2,Single,FALSE,Employed,5,32080,TRUE,TRUE,TRUE,113
186439_E02002557,57985_E00174180,E02002557,E00174180,2,56,2,Single,FALSE,Unemployed,2,25280,TRUE,TRUE,TRUE,106.5
183529_E02002557,50860_E00174180,E02002557,E00174180,2,35,2,Single,FALSE,Employed,3,20070,TRUE,TRUE,TRUE,106.5
177882_E02002557,51256_E00174184,E02002557,E00174184,1,52,2,Married,TRUE,Employed,8,29020,TRUE,TRUE,FALSE,53
189527_E02002558,63868_E00061707,E02002558,E00061707,1,37,2,Married,TRUE,Employed,3,30170,TRUE,TRUE,FALSE,52
189662_E02002558,57275_E00062017,E02002558,E00062017,1,39,2,Married,TRUE,Employed,5,27510,TRUE,TRUE,FALSE,53
190189_E02002558,14689_E00062018,E02002558,E00062018,1,48,2,Married,FALSE,Employed,2,16120,TRUE,TRUE,TRUE,55
189874_E02002558,63422_E00062019,E02002558,E00062019,1,42,2,Married,TRUE,Employed,2,68710,TRUE,TRUE,TRUE,57
191680_E02002558,34938_E00062021,E02002558,E00062021,1,66,2,Single,FALSE,Employed,2,50540,TRUE,TRUE,FALSE,145
196093_E02002558,58481_E00062021,E02002558,E00062021,2,59,2,Single,FALSE,Employed,6,11070,FALSE,FALSE,FALSE,51
189427_E02002558,11694_E00062023,E02002558,E00062023,1,36,2,Single,FALSE,Employed,3,39320,FALSE,FALSE,FALSE,74
193980_E02002558,52278_E00062023,E02002558,E00062023,2,28,2,Single,TRUE,Employed,2,22520,TRUE,TRUE,TRUE,56
188872_E02002558,19644_E00062026,E02002558,E00062026,1,27,2,Single,FALSE,Employed,9,6810,TRUE,TRUE,TRUE,106
193607_E02002558,998_E00062026,E02002558,E00062026,2,19,2,Single,FALSE,Employed,2,9200,TRUE,TRUE,TRUE,57
189020_E02002558,26296_E00062027,E02002558,E00062027,1,29,2,Single,FALSE,Employed,1,60330,FALSE,FALSE,FALSE,55
191169_E02002558,48942_E00062028,E02002558,E00062028,1,60,2,Married,TRUE,Employed,2,17800,TRUE,TRUE,FALSE,57
189281_E02002558,26087_E00062031,E02002558,E00062031,1,33,2,Single,FALSE,Employed,1,25880,TRUE,TRUE,TRUE,62
191021_E02002558,77775_E00062033,E02002558,E00062033,1,58,2,Married,FALSE,Employed,1,44970,TRUE,TRUE,FALSE,55
190055_E02002558,37176_E00062039,E02002558,E00062039,1,46,2,Single,FALSE,Employed,1,77250,TRUE,TRUE,FALSE,82
189533_E02002558,77520_E00062039,E02002558,E00062039,1,37,2,Single,FALSE,Employed,2,32390,TRUE,TRUE,FALSE,82
193631_E02002558,77947_E00062039,E02002558,E00062039,2,19,2,Single,FALSE,Employed,9,2610,FALSE,FALSE,TRUE,98
190378_E02002558,16298_E00062041,E02002558,E00062041,1,50,2,Married,TRUE,Employed,3,33490,TRUE,TRUE,FALSE,64
189421_E02002558,15420_E00174138,E02002558,E00174138,1,35,2,Single,FALSE,Employed,2,35500,FALSE,FALSE,TRUE,145
197430_E02002558,15987_E00174138,E02002558,E00174138,2,78,2,Single,FALSE,Employed,1,10230,TRUE,TRUE,TRUE,65
1468_E02002559,36558_E00062133,E02002559,E00062133,1,30,2,Married,TRUE,Employed,3,25060,TRUE,TRUE,TRUE,55
3117_E02002559,26822_E00062134,E02002559,E00062134,1,56,2,Married,TRUE,Employed,2,46360,TRUE,TRUE,TRUE,56
3241_E02002559,37837_E00062208,E02002559,E00062208,1,58,2,Married,TRUE,Employed,9,28190,TRUE,TRUE,FALSE,67
8078_E02002559,13311_E00062208,E02002559,E00062208,2,61,2,Married,TRUE,Employed,2,26630,TRUE,TRUE,FALSE,54
3536_E02002559,5083_E00062379,E02002559,E00062379,1,63,2,Married,TRUE,Employed,2,39740,TRUE,TRUE,FALSE,57
3142_E02002559,3072_E00062379,E02002559,E00062379,1,57,2,Single,FALSE,Employed,3,29010,TRUE,TRUE,FALSE,84
5627_E02002559,22627_E00062379,E02002559,E00062379,2,22,2,Single,FALSE,Employed,6,17350,FALSE,FALSE,FALSE,69
3186_E02002559,44466_E00062385,E02002559,E00062385,1,57,2,Married,FALSE,Employed,3,38530,TRUE,TRUE,FALSE,57
1967_E02002559,45542_E00174202,E02002559,E00174202,1,38,2,Married,TRUE,Employed,3,21990,TRUE,TRUE,FALSE,65
1029_E02002559,10328_E00174209,E02002559,E00174209,1,18,2,Single,FALSE,Unemployed,5,13570,FALSE,FALSE,TRUE,144
5600_E02002559,10328_E00174209,E02002559,E00174209,2,21,2,Single,FALSE,Employed,6,9770,FALSE,FALSE,FALSE,115
1151_E02002559,6284_E00174210,E02002559,E00174210,1,22,2,Single,FALSE,Employed,7,10160,FALSE,FALSE,FALSE,104
5501_E02002559,6284_E00174210,E02002559,E00174210,2,18,2,Single,FALSE,Employed,3,11450,FALSE,FALSE,FALSE,89
9894_E02002560,42560_E00062138,E02002560,E00062138,1,18,2,Single,FALSE,Employed,6,6730,FALSE,FALSE,FALSE,67
12841_E02002560,42560_E00062138,E02002560,E00062138,2,17,2,Single,FALSE,Employed,6,4820,FALSE,FALSE,TRUE,75
11314_E02002560,25641_E00062144,E02002560,E00062144,1,55,2,Single,FALSE,Employed,8,31950,FALSE,FALSE,TRUE,86
10118_E02002560,41521_E00062154,E02002560,E00062154,1,26,2,Married,TRUE,Employed,2,14120,TRUE,TRUE,FALSE,53
10508_E02002560,31049_E00062156,E02002560,E00062156,1,38,2,Married,FALSE,Employed,2,35280,TRUE,TRUE,FALSE,62
9966_E02002560,23010_E00062156,E02002560,E00062156,1,21,2,Single,FALSE,Employed,5,11430,TRUE,TRUE,FALSE,60
13822_E02002560,32725_E00062156,E02002560,E00062156,2,44,2,Married,TRUE,Employed,2,38240,TRUE,TRUE,FALSE,52
15809_E02002561,2627_E00062175,E02002561,E00062175,1,17,2,Single,FALSE,Employed,3,8050,FALSE,FALSE,FALSE,56
21436_E02002562,23248_E00062288,E02002562,E00062288,1,18,2,Single,FALSE,Employed,6,10230,FALSE,FALSE,TRUE,54
21890_E02002562,31357_E00062296,E02002562,E00062296,1,31,2,Single,FALSE,Employed,5,23210,FALSE,FALSE,FALSE,65
21493_E02002562,11143_E00062304,E02002562,E00062304,1,20,2,Single,FALSE,Employed,4,8860,TRUE,FALSE,TRUE,72
28535_E02002563,28153_E00062199,E02002563,E00062199,1,61,2,Single,FALSE,Employed,9,4970,TRUE,TRUE,FALSE,81
33251_E02002564,32517_E00062076,E02002564,E00062076,1,18,2,Single,FALSE,Employed,7,7770,FALSE,FALSE,FALSE,52
33656_E02002564,9539_E00062079,E02002564,E00062079,1,26,2,Single,FALSE,Employed,5,26200,TRUE,FALSE,FALSE,60
33918_E02002564,12388_E00062081,E02002564,E00062081,1,32,2,Married,TRUE,Employed,3,22860,TRUE,TRUE,TRUE,55
33208_E02002564,41916_E00062094,E02002564,E00062094,1,17,2,Single,FALSE,Employed,6,6020,FALSE,FALSE,FALSE,57
33649_E02002564,29430_E00062099,E02002564,E00062099,1,26,2,Single,FALSE,Employed,6,16380,TRUE,FALSE,FALSE,63
37786_E02002564,47463_E00062099,E02002564,E00062099,2,17,2,Single,FALSE,Employed,6,4790,FALSE,FALSE,TRUE,59
33376_E02002564,42842_E00062100,E02002564,E00062100,1,20,2,Single,FALSE,Employed,9,26590,FALSE,FALSE,TRUE,59
34687_E02002564,49535_E00062102,E02002564,E00062102,1,45,2,Single,TRUE,Employed,9,13730,TRUE,FALSE,FALSE,56
42509_E02002565,9555_E00062358,E02002565,E00062358,1,25,2,Single,FALSE,Employed,4,11280,TRUE,TRUE,TRUE,89
45641_E02002565,36079_E00062358,E02002565,E00062358,2,39,2,Single,TRUE,Employed,2,23710,TRUE,FALSE,FALSE,61
43065_E02002565,35439_E00062363,E02002565,E00062363,1,39,2,Single,FALSE,Employed,8,19480,TRUE,TRUE,TRUE,66
42755_E02002565,44308_E00062368,E02002565,E00062368,1,30,2,Single,FALSE,Employed,3,30860,TRUE,FALSE,TRUE,51
42543_E02002565,1221_E00062375,E02002565,E00062375,1,25,2,Single,FALSE,Employed,6,22350,FALSE,FALSE,TRUE,62
48945_E02002566,15846_E00062058,E02002566,E00062058,1,38,2,Single,FALSE,Employed,1,51260,FALSE,FALSE,FALSE,84
49261_E02002566,45306_E00062069,E02002566,E00062069,1,44,2,Single,TRUE,Unemployed,2,29340,TRUE,TRUE,TRUE,78
49298_E02002566,47685_E00062310,E02002566,E00062310,1,45,2,Single,FALSE,Employed,2,53460,TRUE,TRUE,FALSE,63
48763_E02002566,40659_E00062312,E02002566,E00062312,1,35,2,Single,FALSE,Employed,6,21610,TRUE,FALSE,TRUE,59
49558_E02002566,15505_E00062314,E02002566,E00062314,1,51,2,Single,FALSE,Employed,5,33110,TRUE,FALSE,FALSE,56
48005_E02002566,6429_E00062315,E02002566,E00062315,1,25,2,Single,FALSE,Employed,3,19960,TRUE,FALSE,FALSE,91
52708_E02002566,6217_E00062315,E02002566,E00062315,2,45,2,Single,TRUE,Employed,4,37240,TRUE,TRUE,TRUE,52
48429_E02002566,16805_E00062320,E02002566,E00062320,1,30,2,Single,FALSE,Employed,1,66880,TRUE,FALSE,FALSE,60
48372_E02002566,7377_E00062321,E02002566,E00062321,1,29,2,Single,FALSE,Employed,9,20700,FALSE,FALSE,TRUE,61
49687_E02002566,49938_E00062322,E02002566,E00062322,1,53,2,Single,FALSE,Employed,1,45210,TRUE,TRUE,FALSE,121
51476_E02002566,32505_E00062322,E02002566,E00062322,2,22,2,Single,FALSE,Employed,9,14430,TRUE,TRUE,TRUE,68
48434_E02002566,23216_E00062323,E02002566,E00062323,1,30,2,Single,FALSE,Employed,9,12880,FALSE,FALSE,FALSE,60
48567_E02002566,3210_E00062324,E02002566,E00062324,1,32,2,Single,FALSE,Employed,9,16200,TRUE,FALSE,FALSE,59
56150_E02002567,32962_E00062057,E02002567,E00062057,1,47,2,Single,FALSE,Employed,2,60080,FALSE,FALSE,FALSE,64
55634_E02002567,10430_E00062062,E02002567,E00062062,1,34,2,Single,FALSE,Employed,3,31490,FALSE,FALSE,FALSE,101
59135_E02002567,10430_E00062062,E02002567,E00062062,2,25,2,Single,FALSE,Employed,9,3560,FALSE,FALSE,FALSE,77
56746_E02002567,48_E00062064,E02002567,E00062064,1,58,2,Single,FALSE,Employed,5,32280,TRUE,TRUE,TRUE,54
56484_E02002567,47221_E00062065,E02002567,E00062065,1,54,2,Single,FALSE,Employed,2,46100,TRUE,FALSE,FALSE,62
56863_E02002567,47303_E00062249,E02002567,E00062249,1,60,2,Single,FALSE,Employed,5,20970,TRUE,TRUE,TRUE,53
54925_E02002567,23947_E00062255,E02002567,E00062255,1,19,2,Single,FALSE,Employed,1,24310,TRUE,TRUE,FALSE,69
60949_E02002567,23947_E00062255,E02002567,E00062255,2,60,2,Single,FALSE,Employed,3,15610,FALSE,FALSE,TRUE,59
56679_E02002567,17220_E00062258,E02002567,E00062258,1,57,2,Single,FALSE,Employed,9,12590,TRUE,TRUE,FALSE,60
63377_E02002568,5810_E00062103,E02002568,E00062103,1,42,2,Single,FALSE,Employed,3,50490,FALSE,FALSE,TRUE,56
64074_E02002568,32518_E00062108,E02002568,E00062108,1,57,2,Married,FALSE,Employed,1,52940,TRUE,TRUE,FALSE,54
63154_E02002568,16578_E00062109,E02002568,E00062109,1,35,2,Married,FALSE,Employed,2,32610,TRUE,TRUE,TRUE,51
64181_E02002568,47578_E00062113,E02002568,E00062113,1,59,2,Single,FALSE,Employed,3,41550,TRUE,TRUE,FALSE,71
80255_E02002570,45497_E00062043,E02002570,E00062043,1,63,2,Single,FALSE,Unemployed,1,14300,TRUE,FALSE,FALSE,71
84496_E02002570,24142_E00062043,E02002570,E00062043,2,71,2,Single,FALSE,Employed,9,7670,TRUE,FALSE,FALSE,63
78654_E02002570,16748_E00062051,E02002570,E00062051,1,30,2,Single,FALSE,Employed,9,24260,TRUE,TRUE,FALSE,66
78750_E02002570,47305_E00062237,E02002570,E00062237,1,32,2,Single,FALSE,Employed,3,30240,FALSE,FALSE,TRUE,59
78424_E02002570,47317_E00062245,E02002570,E00062245,1,26,2,Single,FALSE,Employed,5,25600,TRUE,FALSE,FALSE,55
86866_E02002571,22901_E00174196,E02002571,E00174196,1,39,2,Single,FALSE,Employed,5,25370,TRUE,TRUE,TRUE,92
86189_E02002571,328_E00174200,E02002571,E00174200,1,25,2,Single,FALSE,Employed,2,33430,TRUE,TRUE,FALSE,90
89050_E02002571,13869_E00174200,E02002571,E00174200,2,17,2,Single,FALSE,Employed,3,6320,FALSE,FALSE,FALSE,63
92646_E02002572,10098_E00062326,E02002572,E00062326,1,24,2,Single,FALSE,Employed,3,12930,FALSE,FALSE,FALSE,52
92737_E02002572,46614_E00062328,E02002572,E00062328,1,26,2,Single,FALSE,Employed,2,26200,TRUE,FALSE,FALSE,57
93958_E02002572,24341_E00062329,E02002572,E00062329,1,55,2,Single,TRUE,Employed,1,56970,TRUE,FALSE,FALSE,74
92348_E02002572,33415_E00062339,E02002572,E00062339,1,16,2,Single,FALSE,Employed,9,2360,FALSE,FALSE,TRUE,81
96777_E02002572,36577_E00062339,E02002572,E00062339,2,46,2,Single,FALSE,Unemployed,2,29540,TRUE,FALSE,FALSE,51
93360_E02002572,7798_E00062344,E02002572,E00062344,1,39,2,Single,FALSE,Employed,1,85540,TRUE,FALSE,TRUE,66
100802_E02002573,45588_E00062262,E02002573,E00062262,1,56,2,Married,FALSE,Employed,9,9840,TRUE,TRUE,FALSE,56
99698_E02002573,39431_E00062262,E02002573,E00062262,1,38,2,Single,FALSE,Employed,3,28420,FALSE,FALSE,FALSE,104
99101_E02002573,39431_E00062262,E02002573,E00062262,1,24,2,Single,FALSE,Employed,4,18180,TRUE,TRUE,TRUE,104
105133_E02002573,39431_E00062262,E02002573,E00062262,2,57,2,Single,FALSE,Employed,2,39140,FALSE,FALSE,TRUE,143
99628_E02002573,1795_E00062267,E02002573,E00062267,1,37,2,Single,TRUE,Employed,3,23020,TRUE,TRUE,FALSE,89
98972_E02002573,5699_E00062267,E02002573,E00062267,1,20,2,Single,FALSE,Employed,7,10730,TRUE,TRUE,FALSE,89
103053_E02002573,25948_E00062267,E02002573,E00062267,2,18,2,Single,FALSE,Employed,3,11350,TRUE,TRUE,FALSE,125
101038_E02002573,34363_E00062268,E02002573,E00062268,1,60,2,Married,TRUE,Employed,1,88840,TRUE,TRUE,TRUE,52
101938_E02002573,5936_E00174213,E02002573,E00174213,1,76,2,Married,TRUE,Employed,8,10860,TRUE,TRUE,FALSE,51
679_E02004290,114330_E00104579,E02004290,E00104579,1,23,2,Single,FALSE,Employed,7,9970,TRUE,FALSE,FALSE,63
1978_E02004290,202341_E00104627,E02004290,E00104627,1,57,2,Single,FALSE,Employed,2,29950,TRUE,TRUE,TRUE,54
1559_E02004290,50525_E00104633,E02004290,E00104633,1,49,2,Single,FALSE,Employed,5,51660,TRUE,FALSE,FALSE,107
6726_E02004291,39765_E00104589,E02004291,E00104589,1,24,2,Single,FALSE,Employed,7,12670,TRUE,FALSE,FALSE,109
9986_E02004291,39765_E00104589,E02004291,E00104589,2,18,2,Single,FALSE,Employed,6,15350,TRUE,FALSE,FALSE,69
6981_E02004291,70268_E00104592,E02004291,E00104592,1,29,2,Single,FALSE,Employed,6,5190,TRUE,FALSE,TRUE,105
10158_E02004291,41094_E00104592,E02004291,E00104592,2,23,2,Single,FALSE,Employed,7,14730,TRUE,TRUE,FALSE,59
13771_E02004292,67170_E00104491,E02004292,E00104491,1,20,2,Single,FALSE,Employed,7,8730,FALSE,FALSE,FALSE,77
15167_E02004292,43841_E00104497,E02004292,E00104497,1,54,2,Single,FALSE,Employed,5,21880,TRUE,TRUE,FALSE,52
18038_E02004292,23749_E00104497,E02004292,E00104497,2,34,2,Single,FALSE,Employed,1,37650,TRUE,FALSE,FALSE,58
13660_E02004292,449_E00104499,E02004292,E00104499,1,17,2,Single,FALSE,Employed,7,4940,FALSE,FALSE,FALSE,82
15374_E02004292,14558_E00104571,E02004292,E00104571,1,58,2,Married,TRUE,Employed,1,59380,TRUE,TRUE,TRUE,62
22194_E02004293,177444_E00104462,E02004293,E00104462,1,25,2,Single,FALSE,Employed,3,24570,TRUE,TRUE,FALSE,57
25170_E02004293,106116_E00104470,E02004293,E00104470,1,78,2,Single,FALSE,Employed,3,12970,TRUE,FALSE,FALSE,73
22729_E02004293,41725_E00104508,E02004293,E00104508,1,35,2,Single,FALSE,Employed,2,32980,TRUE,TRUE,FALSE,64
31358_E02004294,146877_E00104478,E02004294,E00104478,1,18,2,Single,FALSE,Employed,7,6510,FALSE,FALSE,FALSE,111
37725_E02004294,113205_E00104478,E02004294,E00104478,2,60,2,Single,TRUE,Employed,3,21700,TRUE,FALSE,FALSE,51
34140_E02004294,77216_E00104507,E02004294,E00104507,1,71,2,Married,TRUE,Employed,8,15640,TRUE,TRUE,FALSE,59
32844_E02004294,5649_E00104527,E02004294,E00104527,1,49,2,Married,TRUE,Employed,1,24030,TRUE,TRUE,FALSE,56
32774_E02004294,86550_E00104529,E02004294,E00104529,1,48,2,Single,FALSE,Employed,1,74360,TRUE,TRUE,TRUE,53
32924_E02004294,218889_E00104532,E02004294,E00104532,1,50,2,Married,FALSE,Employed,4,28440,TRUE,TRUE,TRUE,51
32091_E02004294,82559_E00104533,E02004294,E00104533,1,35,2,Married,FALSE,Employed,2,45120,TRUE,TRUE,FALSE,52
34545_E02004294,82117_E00104534,E02004294,E00104534,1,81,2,Married,FALSE,Employed,2,50700,TRUE,TRUE,TRUE,65
44895_E02004295,160929_E00104461,E02004295,E00104461,2,56,2,Single,TRUE,Employed,6,21820,TRUE,TRUE,FALSE,55
39832_E02004295,174342_E00104555,E02004295,E00104555,1,21,2,Single,FALSE,Unemployed,5,22680,FALSE,FALSE,FALSE,74
47516_E02004296,47840_E00104525,E02004296,E00104525,1,28,2,Single,FALSE,Employed,6,16760,FALSE,FALSE,FALSE,84
47058_E02004296,210843_E00104526,E02004296,E00104526,1,17,2,Single,FALSE,Employed,3,9130,FALSE,FALSE,FALSE,53
47586_E02004296,165166_E00104611,E02004296,E00104611,1,29,2,Married,FALSE,Employed,4,14450,TRUE,TRUE,FALSE,56
47127_E02004296,85469_E00104623,E02004296,E00104623,1,19,2,Single,FALSE,Unemployed,5,11620,FALSE,FALSE,TRUE,110
55478_E02004297,210591_E00104690,E02004297,E00104690,1,19,2,Single,FALSE,Unemployed,8,20700,FALSE,FALSE,FALSE,57
56322_E02004297,83240_E00104696,E02004297,E00104696,1,37,2,Married,FALSE,Employed,5,35810,TRUE,TRUE,FALSE,51
55855_E02004297,120641_E00104696,E02004297,E00104696,1,28,2,Single,FALSE,Employed,3,30950,FALSE,FALSE,FALSE,59
55460_E02004297,116006_E00104697,E02004297,E00104697,1,18,2,Single,FALSE,Employed,4,16100,TRUE,TRUE,TRUE,81
56904_E02004297,52988_E00104703,E02004297,E00104703,1,49,2,Married,FALSE,Employed,1,24610,TRUE,TRUE,TRUE,54
56775_E02004297,190156_E00104704,E02004297,E00104704,1,46,2,Married,FALSE,Employed,2,23140,TRUE,TRUE,TRUE,51
57820_E02004297,51849_E00104796,E02004297,E00104796,1,64,2,Married,TRUE,Employed,1,20130,TRUE,TRUE,FALSE,58
55849_E02004297,82300_E00104796,E02004297,E00104796,1,28,2,Single,FALSE,Employed,3,15430,TRUE,TRUE,FALSE,57
57169_E02004297,95519_E00104916,E02004297,E00104916,1,53,2,Single,FALSE,Employed,8,21850,TRUE,FALSE,TRUE,58
55501_E02004297,125013_E00104920,E02004297,E00104920,1,20,2,Single,FALSE,Employed,7,7420,FALSE,FALSE,TRUE,67
55425_E02004297,24695_E00104928,E02004297,E00104928,1,18,2,Single,FALSE,Unemployed,7,8870,TRUE,TRUE,FALSE,59
65246_E02004298,50068_E00104659,E02004298,E00104659,1,47,2,Single,FALSE,Employed,2,19990,FALSE,FALSE,FALSE,67
68647_E02004298,242407_E00104659,E02004298,E00104659,2,17,2,Single,FALSE,Employed,1,6170,FALSE,FALSE,FALSE,51
64113_E02004298,59690_E00104661,E02004298,E00104661,1,25,2,Single,FALSE,Employed,5,20690,FALSE,FALSE,FALSE,53
65870_E02004298,151177_E00104663,E02004298,E00104663,1,55,2,Married,TRUE,Employed,1,28390,TRUE,TRUE,TRUE,54
63896_E02004298,220949_E00104665,E02004298,E00104665,1,21,2,Single,FALSE,Employed,5,10110,FALSE,FALSE,FALSE,63
63927_E02004298,59985_E00104801,E02004298,E00104801,1,21,2,Single,FALSE,Employed,6,5330,TRUE,TRUE,FALSE,141
69515_E02004298,94185_E00104801,E02004298,E00104801,2,36,2,Single,FALSE,Employed,6,12970,FALSE,FALSE,TRUE,69
65061_E02004298,91187_E00104805,E02004298,E00104805,1,43,2,Married,FALSE,Employed,1,32420,TRUE,TRUE,TRUE,61
