PID_AreaMSOA,HID_AreaOA,Area_MSOA,Area_OA,Sex,Age,Ethnic,Marital_status,Children_dependency,Economic_activity,Occupation,Income,Driving_license,Car_access,Bike_access,weight,income_var
81010_E02002526,61310_E00061347,E02002526,E00061347,2,32,2,Married,TRUE,Employed,3,27270,TRUE,TRUE,FALSE,57,166716291.04010028
82589_E02002526,33028_E00061347,E02002526,E00061347,2,60,2,Single,FALSE,Employed,4,8750,TRUE,TRUE,FALSE,60,313965493.19209045
76980_E02002526,4576_E00061350,E02002526,E00061350,1,26,2,Single,FALSE,Employed,7,16180,FALSE,FALSE,FALSE,97,162620054.10223362
81506_E02002526,29387_E00061350,E02002526,E00061350,2,40,2,Single,FALSE,Employed,2,53210,TRUE,FALSE,FALSE,55,146455015.016835
78582_E02002526,62507_E00061351,E02002526,E00061351,1,58,2,Married,TRUE,Employed,1,68900,TRUE,TRUE,FALSE,74,346542849.1114401
77156_E02002526,25282_E00061351,E02002526,E00061351,1,29,2,Single,FALSE,Employed,8,20920,FALSE,FALSE,FALSE,109,280754213.6765206
80900_E02002526,52895_E00061351,E02002526,E00061351,2,30,2,Married,TRUE,Employed,9,13030,TRUE,TRUE,FALSE,56,277827584.2857143
80433_E02002526,25282_E00061351,E02002526,E00061351,2,17,2,Single,FALSE,Employed,6,4260,FALSE,FALSE,FALSE,54,183438438.32983923
78362_E02002526,20267_E00061352,E02002526,E00061352,1,55,2,Married,TRUE,Employed,3,22720,TRUE,TRUE,TRUE,61,270143934.863388
78120_E02002526,19987_E00061352,E02002526,E00061352,1,50,2,Single,TRUE,Unemployed,2,45090,TRUE,FALSE,TRUE,80,321774166.31329113
81408_E02002526,38953_E00061352,E02002526,E00061352,2,39,2,Single,TRUE,Employed,6,17900,TRUE,TRUE,FALSE,77,203709476.99931648
84509_E02002527,17058_E00061196,E02002527,E00061196,1,26,2,Single,FALSE,Employed,9,4690,FALSE,FALSE,TRUE,130,362493291.7650567
84318_E02002527,7250_E00061208,E02002527,E00061208,1,21,2,Single,FALSE,Employed,7,8690,TRUE,TRUE,TRUE,58,283369078.28191173
84267_E02002527,61790_E00061210,E02002527,E00061210,1,19,2,Single,FALSE,Employed,5,12080,FALSE,FALSE,FALSE,83,139194751.71907142
89246_E02002529,29795_E00061083,E02002529,E00061083,1,17,2,Single,FALSE,Employed,4,6090,FALSE,FALSE,FALSE,95,134452815.40873462
92165_E02002529,29795_E00061083,E02002529,E00061083,2,18,2,Single,FALSE,Employed,6,9940,FALSE,FALSE,FALSE,60,90698761.44067797
89526_E02002529,50527_E00061249,E02002529,E00061249,1,26,2,Single,FALSE,Employed,3,15250,FALSE,FALSE,FALSE,134,208591602.49130285
92819_E02002529,31872_E00061249,E02002529,E00061249,2,38,2,Single,TRUE,Employed,4,13670,TRUE,TRUE,TRUE,53,132540524.67343976
95433_E02002530,722_E00061184,E02002530,E00061184,1,22,2,Single,FALSE,Employed,9,7680,TRUE,FALSE,FALSE,76,114378214.22807015
95357_E02002530,6732_E00061185,E02002530,E00061185,1,19,2,Single,FALSE,Employed,6,8100,FALSE,FALSE,TRUE,122,206965750.7925756
101730_E02002532,36027_E00061112,E02002532,E00061112,1,19,2,Single,FALSE,Employed,9,2060,FALSE,FALSE,TRUE,129,126642286.0465117
105200_E02002532,36982_E00061112,E02002532,E00061112,2,29,2,Single,TRUE,Employed,2,18190,TRUE,TRUE,FALSE,67,173646490.77340573
101823_E02002532,59997_E00061127,E02002532,E00061127,1,22,2,Single,FALSE,Employed,6,7880,FALSE,FALSE,FALSE,93.5,219529452.07866132
102569_E02002532,61050_E00061127,E02002532,E00061127,1,40,2,Single,TRUE,Employed,8,30350,TRUE,TRUE,TRUE,93.5,219529452.07866132
102649_E02002532,217_E00174127,E02002532,E00174127,1,43,2,Married,TRUE,Employed,3,48270,TRUE,TRUE,FALSE,54,291248375.1572326
109281_E02002533,27443_E00061140,E02002533,E00061140,1,53,2,Married,TRUE,Employed,5,30780,TRUE,TRUE,TRUE,56,390746548.7987012
108211_E02002533,42831_E00061147,E02002533,E00061147,1,18,2,Single,FALSE,Employed,5,11100,TRUE,TRUE,TRUE,140,176222209.51181912
112665_E02002533,42831_E00061147,E02002533,E00061147,2,58,2,Single,FALSE,Employed,8,23750,TRUE,TRUE,FALSE,108,123705463.30910349
1921_E02002535,82573_E00061732,E02002535,E00061732,1,37,2,Single,FALSE,Employed,8,18940,TRUE,TRUE,FALSE,51,153479953.01960778
6998_E02002535,10508_E00061732,E02002535,E00061732,2,46,2,Single,TRUE,Employed,6,21950,TRUE,TRUE,FALSE,53,248510603.2656024
1315_E02002535,28595_E00061733,E02002535,E00061733,1,26,2,Single,FALSE,Employed,5,21100,FALSE,FALSE,TRUE,83,101819792.03643844
1590_E02002535,37338_E00061734,E02002535,E00061734,1,31,2,Married,TRUE,Employed,4,18830,TRUE,TRUE,TRUE,56,215481808.79870126
1300_E02002535,14968_E00061740,E02002535,E00061740,1,26,2,Married,FALSE,Employed,1,27540,TRUE,TRUE,TRUE,54,294136183.6477987
3476_E02002535,67037_E00062004,E02002535,E00062004,1,59,2,Married,FALSE,Employed,2,39370,TRUE,TRUE,TRUE,61,247316521.5300545
1970_E02002535,42692_E00062007,E02002535,E00062007,1,38,2,Married,TRUE,Employed,3,28430,TRUE,TRUE,FALSE,57,321654531.3909774
3137_E02002535,50547_E00062013,E02002535,E00062013,1,55,2,Married,FALSE,Employed,8,22070,TRUE,TRUE,FALSE,53,190079259.21625546
1078_E02002535,15198_E00174157,E02002535,E00174157,1,21,2,Single,FALSE,Employed,2,29200,FALSE,FALSE,TRUE,111,194281802.55528253
5419_E02002535,68460_E00174157,E02002535,E00174157,2,17,2,Single,FALSE,Unemployed,9,1930,FALSE,FALSE,TRUE,55,147683382.49158248
12119_E02002536,74155_E00061511,E02002536,E00061511,1,50,2,Single,TRUE,Employed,5,29820,TRUE,TRUE,FALSE,54,166008952.5157233
10435_E02002536,6154_E00061513,E02002536,E00061513,1,19,2,Single,FALSE,Employed,4,9480,FALSE,FALSE,FALSE,69,151883261.67945442
16420_E02002536,13671_E00061905,E02002536,E00061905,2,42,2,Single,TRUE,Employed,6,8680,TRUE,TRUE,FALSE,58,219664899.8487599
10440_E02002536,27440_E00061910,E02002536,E00061910,1,19,2,Single,FALSE,Employed,4,9510,FALSE,FALSE,FALSE,63,179513462.6728111
10763_E02002536,68304_E00061914,E02002536,E00061914,1,25,2,Single,FALSE,Employed,9,12920,FALSE,FALSE,TRUE,56,95083565.16233763
20609_E02002537,77151_E00061604,E02002537,E00061604,1,22,2,Single,FALSE,Employed,4,18990,FALSE,FALSE,TRUE,54,183460935.29000697
20765_E02002537,29788_E00061605,E02002537,E00061605,1,25,2,Single,FALSE,Employed,8,7740,FALSE,FALSE,FALSE,53,155974076.92307693
20968_E02002537,79372_E00061606,E02002537,E00061606,1,28,2,Single,FALSE,Employed,7,9540,FALSE,FALSE,FALSE,94,231178009.1054679
24462_E02002537,35230_E00061606,E02002537,E00061606,2,16,2,Single,FALSE,Employed,7,5060,FALSE,FALSE,FALSE,59,123397162.94564578
22713_E02002537,78562_E00061608,E02002537,E00061608,1,63,2,Single,FALSE,Unemployed,1,48330,FALSE,FALSE,FALSE,76,269081120.04182637
22532_E02002537,58333_E00061608,E02002537,E00061608,1,59,2,Single,FALSE,Unemployed,1,59510,TRUE,FALSE,FALSE,76,269081120.04182637
24625_E02002537,8989_E00061608,E02002537,E00061608,2,19,2,Single,FALSE,Employed,6,9060,FALSE,FALSE,FALSE,86,151188678.04377562
20563_E02002537,55157_E00061610,E02002537,E00061610,1,21,2,Single,FALSE,Unemployed,9,3670,FALSE,FALSE,FALSE,82,77452028.36495036
28932_E02002538,59807_E00061927,E02002538,E00061927,1,24,2,Single,FALSE,Unemployed,6,21210,TRUE,TRUE,FALSE,71,220321671.22736424
29108_E02002538,15122_E00061932,E02002538,E00061932,1,29,2,Single,FALSE,Employed,9,10460,FALSE,FALSE,FALSE,73,235733105.4033486
34801_E02002539,4161_E00061872,E02002539,E00061872,1,19,2,Single,FALSE,Employed,3,11560,TRUE,TRUE,FALSE,92.66666666666667,308930677.53291947
36634_E02002539,4161_E00061872,E02002539,E00061872,1,56,2,Single,FALSE,Employed,3,28790,FALSE,FALSE,FALSE,92.66666666666667,308930677.53291947
34764_E02002539,44136_E00061872,E02002539,E00061872,1,18,2,Single,FALSE,Unemployed,5,19520,FALSE,FALSE,TRUE,92.66666666666667,308930677.53291947
39199_E02002539,44136_E00061872,E02002539,E00061872,2,17,2,Single,FALSE,Employed,6,5280,FALSE,FALSE,FALSE,148,232262682.38646805
36678_E02002539,58589_E00061875,E02002539,E00061875,1,57,2,Married,FALSE,Employed,5,31000,TRUE,TRUE,FALSE,63,296063715.20737326
35247_E02002539,8522_E00061989,E02002539,E00061989,1,33,2,Married,FALSE,Employed,2,28160,TRUE,TRUE,TRUE,58,326774969.1470054
35124_E02002539,74021_E00061991,E02002539,E00061991,1,29,2,Married,TRUE,Employed,8,27360,TRUE,TRUE,FALSE,59,199589627.2355348
41815_E02002539,26194_E00061998,E02002539,E00061998,2,63,2,Married,TRUE,Employed,2,22960,FALSE,FALSE,FALSE,51,281123141.49019605
35508_E02002539,68374_E00174145,E02002539,E00174145,1,39,2,Married,TRUE,Employed,2,33780,TRUE,TRUE,FALSE,51,416702742.3529413
40214_E02002539,20679_E00174145,E02002539,E00174145,2,42,2,Married,TRUE,Employed,1,15660,TRUE,TRUE,FALSE,52,272108096.0407239
35402_E02002539,24041_E00174147,E02002539,E00174147,1,37,2,Married,FALSE,Employed,1,24620,TRUE,TRUE,FALSE,52,298318535.25641024
35924_E02002539,18303_E00174185,E02002539,E00174185,1,47,2,Married,TRUE,Employed,3,40500,TRUE,TRUE,TRUE,57,264714816.72932336
45263_E02002540,41383_E00061582,E02002540,E00061582,1,65,2,Married,FALSE,Employed,5,18350,TRUE,TRUE,FALSE,61,309721212.89617485
43735_E02002540,35231_E00061582,E02002540,E00061582,1,24,2,Single,TRUE,Employed,1,68470,TRUE,TRUE,FALSE,52,338239009.8039216
49027_E02002540,47418_E00061582,E02002540,E00061582,2,85,2,Single,FALSE,Employed,1,56280,TRUE,TRUE,TRUE,61,320993561.147541
43557_E02002540,71630_E00061586,E02002540,E00061586,1,17,2,Single,FALSE,Employed,4,4740,FALSE,FALSE,FALSE,56,300771451.9155843
49761_E02002541,82598_E00061489,E02002541,E00061489,1,18,2,Single,FALSE,Employed,3,12290,FALSE,FALSE,FALSE,52,223322376.58371034
50287_E02002541,25429_E00061504,E02002541,E00061504,1,31,2,Single,FALSE,Employed,7,15880,FALSE,FALSE,FALSE,92,192410974.80888674
52102_E02002541,39327_E00061826,E02002541,E00061826,1,80,2,Single,FALSE,Employed,7,14550,TRUE,TRUE,FALSE,58,303082716.5154265
56602_E02002542,41506_E00061763,E02002542,E00061763,1,20,2,Single,FALSE,Employed,6,9160,TRUE,TRUE,TRUE,101,88196707.84158413
56590_E02002542,27226_E00061766,E02002542,E00061766,1,20,2,Single,FALSE,Employed,5,12740,FALSE,FALSE,FALSE,122,168424048.21162447
60791_E02002542,57174_E00061766,E02002542,E00061766,2,27,2,Single,TRUE,Employed,2,54840,TRUE,TRUE,TRUE,77,122506105.26315789
56822_E02002542,62695_E00061767,E02002542,E00061767,1,25,2,Single,FALSE,Employed,8,13790,FALSE,FALSE,TRUE,81,160404942.80864197
61732_E02002542,27386_E00061767,E02002542,E00061767,2,44,2,Single,TRUE,Employed,7,24760,TRUE,TRUE,FALSE,60,142154454.91525424
56974_E02002542,44243_E00061889,E02002542,E00061889,1,27,2,Single,FALSE,Employed,9,18510,TRUE,FALSE,FALSE,75,202618436.8648643
65189_E02002543,35615_E00061632,E02002543,E00061632,1,23,2,Single,FALSE,Employed,7,15100,FALSE,FALSE,FALSE,84,236084499.5983935
70249_E02002543,66602_E00061632,E02002543,E00061632,2,34,2,Single,TRUE,Employed,6,18860,TRUE,TRUE,FALSE,81,223378639.44444448
64893_E02002543,57881_E00061634,E02002543,E00061634,1,17,2,Single,FALSE,Unemployed,3,9240,FALSE,FALSE,FALSE,103,124964430.15419763
71672_E02002543,57881_E00061634,E02002543,E00061634,2,58,2,Single,FALSE,Employed,2,40030,FALSE,FALSE,TRUE,60,99100378.53107347
64956_E02002543,60046_E00061637,E02002543,E00061637,1,18,2,Single,FALSE,Employed,9,2870,TRUE,FALSE,FALSE,107,266139966.23170522
70082_E02002543,74284_E00061637,E02002543,E00061637,2,32,2,Single,FALSE,Employed,2,43470,TRUE,TRUE,FALSE,73,237763637.13850844
65912_E02002543,60389_E00061641,E02002543,E00061641,1,35,2,Single,FALSE,Employed,4,15210,TRUE,TRUE,FALSE,66,126672168.50815852
75253_E02002544,27526_E00061492,E02002544,E00061492,1,35,2,Single,FALSE,Employed,8,20830,TRUE,FALSE,TRUE,119,263434345.0078336
74988_E02002544,12174_E00061495,E02002544,E00061495,1,32,2,Single,FALSE,Unemployed,8,27150,TRUE,FALSE,FALSE,76.5,223805699.6904025
75397_E02002544,15729_E00061495,E02002544,E00061495,1,37,2,Single,FALSE,Employed,2,41470,FALSE,FALSE,TRUE,76.5,223805699.6904025
75165_E02002544,58233_E00061497,E02002544,E00061497,1,34,2,Single,FALSE,Employed,5,23210,TRUE,FALSE,TRUE,107,271630172.3152883
74835_E02002544,18413_E00061811,E02002544,E00061811,1,31,2,Single,FALSE,Employed,2,24150,TRUE,TRUE,TRUE,104,220062879.82636294
74118_E02002544,23746_E00061815,E02002544,E00061815,1,24,2,Single,FALSE,Employed,2,29810,TRUE,TRUE,FALSE,119,282432697.4505056
76681_E02002544,46592_E00061818,E02002544,E00061818,1,60,2,Single,FALSE,Employed,8,6610,TRUE,FALSE,TRUE,107,229423722.25357085
74958_E02002544,31424_E00061868,E02002544,E00061868,1,32,2,Single,FALSE,Employed,4,18500,TRUE,TRUE,TRUE,127,150949766.66666666
74322_E02002544,29613_E00061871,E02002544,E00061871,1,26,2,Single,FALSE,Unemployed,6,22430,TRUE,FALSE,FALSE,77,186705778.67395762
81993_E02002545,80297_E00061466,E02002545,E00061466,1,18,2,Single,FALSE,Unemployed,9,6800,FALSE,FALSE,FALSE,64,208376930.92757937
82481_E02002545,75885_E00061467,E02002545,E00061467,1,35,2,Single,FALSE,Employed,4,17320,TRUE,TRUE,FALSE,55,98992015.01683503
88331_E02002546,70406_E00061628,E02002546,E00061628,1,27,2,Single,FALSE,Employed,5,24120,TRUE,TRUE,FALSE,62,169569561.63405603
87842_E02002546,83380_E00061777,E02002546,E00061777,1,17,2,Single,FALSE,Employed,8,6230,FALSE,FALSE,FALSE,60,135196904.97175133
88352_E02002546,35886_E00061779,E02002546,E00061779,1,27,2,Single,FALSE,Employed,4,8320,TRUE,TRUE,TRUE,54,224073554.05310974
88694_E02002546,7479_E00061780,E02002546,E00061780,1,34,2,Single,FALSE,Employed,4,20320,FALSE,FALSE,FALSE,74,168226315.53128466
91571_E02002546,4200_E00061780,E02002546,E00061780,2,19,2,Single,FALSE,Employed,9,3050,FALSE,FALSE,FALSE,51,171297022.35294122
89814_E02002546,33868_E00061785,E02002546,E00061785,1,59,2,Single,FALSE,Employed,8,30580,FALSE,FALSE,FALSE,58,129915961.79673316
88193_E02002546,51427_E00061792,E02002546,E00061792,1,24,2,Single,FALSE,Unemployed,7,11940,TRUE,FALSE,FALSE,56,181376050.0974026
94928_E02002547,36003_E00061557,E02002547,E00061557,1,18,2,Single,FALSE,Employed,7,5350,FALSE,FALSE,TRUE,88,140276075.60083586
103942_E02002548,21059_E00061831,E02002548,E00061831,1,32,2,Single,FALSE,Employed,2,46470,TRUE,FALSE,FALSE,80,237989520.87025318
103633_E02002548,57083_E00061844,E02002548,E00061844,1,30,2,Single,FALSE,Employed,8,23620,TRUE,FALSE,FALSE,108,160201387.29664248
103783_E02002548,60359_E00061845,E02002548,E00061845,1,31,2,Single,FALSE,Employed,9,11240,FALSE,FALSE,FALSE,95,200513165.7334826
105642_E02002548,72118_E00061848,E02002548,E00061848,1,50,2,Single,FALSE,Employed,2,36190,FALSE,FALSE,TRUE,57,156110636.09022555
102812_E02002548,22479_E00061849,E02002548,E00061849,1,24,2,Single,FALSE,Unemployed,5,21190,FALSE,FALSE,TRUE,54,160458221.97763798
103994_E02002548,44857_E00061850,E02002548,E00061850,1,33,2,Single,FALSE,Employed,8,19210,TRUE,FALSE,FALSE,79,105052558.64978902
104782_E02002548,4837_E00061859,E02002548,E00061859,1,40,2,Single,FALSE,Unemployed,5,46200,TRUE,FALSE,TRUE,113,208204146.14412135
112300_E02002548,44862_E00061859,E02002548,E00061859,2,50,2,Single,FALSE,Employed,2,40170,FALSE,FALSE,FALSE,52,166275919.15535447
103943_E02002548,55803_E00061861,E02002548,E00061861,1,32,2,Single,FALSE,Employed,9,11520,TRUE,FALSE,FALSE,56,175412466.46103895
105184_E02002548,29585_E00061862,E02002548,E00061862,1,45,2,Single,TRUE,Unemployed,3,49480,TRUE,TRUE,TRUE,93,369766210.8695652
109765_E02002548,7015_E00061862,E02002548,E00061862,2,23,2,Single,FALSE,Employed,9,4820,FALSE,FALSE,FALSE,66,197827054.54545456
103004_E02002548,16611_E00061864,E02002548,E00061864,1,25,2,Single,FALSE,Unemployed,5,24620,TRUE,TRUE,FALSE,81,164475538.91975307
102983_E02002548,44779_E00174136,E02002548,E00174136,1,25,2,Single,FALSE,Unemployed,7,10020,TRUE,FALSE,FALSE,71,275978135.4124748
104186_E02002548,66991_E00174148,E02002548,E00174148,1,34,2,Single,FALSE,Unemployed,5,29440,TRUE,TRUE,FALSE,68,242243992.8884987
117570_E02002549,51626_E00061662,E02002549,E00061662,1,77,2,Single,FALSE,Employed,4,11740,TRUE,TRUE,FALSE,51,181260957.96078426
129448_E02002551,39285_E00061959,E02002551,E00061959,1,25,2,Single,FALSE,Employed,9,25150,FALSE,FALSE,FALSE,60,335996543.9548023
132654_E02002551,71989_E00061959,E02002551,E00061959,2,21,2,Single,FALSE,Employed,2,11250,FALSE,FALSE,FALSE,66,182538052.79720277
130711_E02002551,79814_E00061963,E02002551,E00061963,1,52,2,Single,TRUE,Employed,9,32210,TRUE,TRUE,TRUE,80,130163108.29113925
128914_E02002551,52569_E00061965,E02002551,E00061965,1,20,2,Single,FALSE,Employed,2,37500,TRUE,FALSE,FALSE,60,219732120.31073448
128794_E02002551,27814_E00061966,E02002551,E00061966,1,18,2,Single,FALSE,Employed,4,8480,FALSE,FALSE,TRUE,70,235096646.04554862
129983_E02002551,43669_E00061968,E02002551,E00061968,1,33,2,Single,FALSE,Employed,4,17530,TRUE,FALSE,TRUE,53,132682427.79390422
129816_E02002551,28445_E00061969,E02002551,E00061969,1,30,2,Single,FALSE,Employed,7,15860,TRUE,TRUE,FALSE,61,255209476.28415295
128850_E02002551,5955_E00061970,E02002551,E00061970,1,19,2,Single,FALSE,Employed,4,8130,TRUE,TRUE,TRUE,91,216770109.69474974
132502_E02002551,68629_E00061970,E02002551,E00061970,2,20,2,Single,FALSE,Unemployed,2,12310,FALSE,FALSE,FALSE,59,331821837.1712449
136996_E02002552,20155_E00061716,E02002552,E00061716,1,34,2,Single,FALSE,Employed,8,20700,TRUE,TRUE,TRUE,61,283669298.30601084
136131_E02002552,3299_E00061721,E02002552,E00061721,1,18,2,Single,FALSE,Employed,6,17620,TRUE,TRUE,FALSE,61,310529367.6502733
140727_E02002552,34288_E00061721,E02002552,E00061721,2,40,2,Single,TRUE,Unemployed,6,12140,TRUE,TRUE,TRUE,63,310408005.5299539
138150_E02002552,51991_E00061726,E02002552,E00061726,1,61,2,Single,TRUE,Employed,9,8770,FALSE,FALSE,TRUE,52,200071604.07239822
136139_E02002552,56504_E00061729,E02002552,E00061729,1,18,2,Single,FALSE,Employed,9,11750,FALSE,FALSE,TRUE,57,329377088.5338345
138080_E02002552,36474_E00165764,E02002552,E00165764,1,60,2,Single,FALSE,Employed,8,18140,FALSE,FALSE,FALSE,86,228947073.7756497
140142_E02002552,84708_E00165764,E02002552,E00165764,2,29,2,Single,FALSE,Employed,2,48800,TRUE,TRUE,TRUE,70,247224206.95652175
136089_E02002552,72980_E00165765,E02002552,E00165765,1,17,2,Single,FALSE,Unemployed,8,6770,FALSE,FALSE,TRUE,147,255342278.69723234
139778_E02002552,34135_E00165765,E02002552,E00165765,2,21,2,Single,FALSE,Employed,7,6610,FALSE,FALSE,FALSE,80,255426122.64240506
144384_E02002553,2862_E00061972,E02002553,E00061972,1,51,2,Single,FALSE,Employed,2,48310,TRUE,TRUE,FALSE,57,222304091.54135337
143697_E02002553,85127_E00061987,E02002553,E00061987,1,30,2,Single,FALSE,Employed,5,32190,FALSE,FALSE,TRUE,114,211301740.28877503
146447_E02002553,18107_E00061987,E02002553,E00061987,2,27,2,Single,TRUE,Employed,3,19180,TRUE,TRUE,TRUE,61,427144057.9234972
143639_E02002553,59112_E00174155,E02002553,E00174155,1,29,2,Single,FALSE,Employed,5,20280,FALSE,FALSE,FALSE,71,393464769.25553316
150163_E02002554,16504_E00061950,E02002554,E00061950,1,51,2,Single,TRUE,Employed,5,32580,TRUE,TRUE,FALSE,82,125104559.89159897
151680_E02002554,24386_E00061950,E02002554,E00061950,2,17,2,Single,FALSE,Employed,9,2210,FALSE,FALSE,FALSE,53,162645183.59941947
155870_E02002555,69550_E00061532,E02002555,E00061532,1,36,2,Married,FALSE,Employed,3,28150,TRUE,TRUE,TRUE,55,217935416.6329966
155045_E02002555,358_E00061532,E02002555,E00061532,1,19,2,Single,FALSE,Employed,2,24820,FALSE,FALSE,FALSE,72,260422306.86619723
161289_E02002555,23590_E00061532,E02002555,E00061532,2,45,2,Single,TRUE,Employed,3,37050,TRUE,TRUE,FALSE,52,167197204.37405732
157056_E02002555,29557_E00061542,E02002555,E00061542,1,55,2,Married,FALSE,Employed,8,19350,TRUE,FALSE,FALSE,57,307280381.2656642
165372_E02002556,77547_E00061665,E02002556,E00061665,1,31,2,Married,TRUE,Employed,1,44090,TRUE,TRUE,FALSE,68,381357837.4012291
168561_E02002556,50145_E00061665,E02002556,E00061665,2,26,2,Married,FALSE,Employed,3,27770,TRUE,TRUE,FALSE,55,195972884.7138047
165530_E02002556,48459_E00061666,E02002556,E00061666,1,35,2,Married,TRUE,Employed,2,42340,TRUE,TRUE,FALSE,57,360411128.3834586
165656_E02002556,30687_E00061677,E02002556,E00061677,1,38,2,Married,FALSE,Employed,2,29160,TRUE,TRUE,TRUE,53,268496350.14513785
165591_E02002556,81331_E00061678,E02002556,E00061678,1,36,2,Married,TRUE,Employed,1,40410,TRUE,FALSE,FALSE,54,405690325.22711384
165155_E02002556,7634_E00061683,E02002556,E00061683,1,25,2,Single,FALSE,Employed,2,55240,FALSE,FALSE,FALSE,105.33333333333333,228887980.30440015
166671_E02002556,6108_E00061683,E02002556,E00061683,1,57,2,Single,TRUE,Employed,1,51490,TRUE,TRUE,FALSE,105.33333333333333,228887980.30440015
164864_E02002556,7634_E00061683,E02002556,E00061683,1,18,2,Single,FALSE,Employed,9,2450,FALSE,FALSE,FALSE,105.33333333333333,228887980.30440015
168405_E02002556,7634_E00061683,E02002556,E00061683,2,20,2,Single,FALSE,Unemployed,2,29610,FALSE,FALSE,TRUE,110,191257822.6522101
166171_E02002556,46401_E00061693,E02002556,E00061693,1,49,2,Married,FALSE,Employed,1,33130,TRUE,TRUE,TRUE,62,200510316.02326816
168985_E02002556,68953_E00061693,E02002556,E00061693,2,36,2,Married,FALSE,Employed,1,32640,TRUE,TRUE,FALSE,51,259216804
165431_E02002556,6126_E00061699,E02002556,E00061699,1,33,2,Married,TRUE,Employed,3,22600,TRUE,TRUE,TRUE,61,218583562.78688526
173904_E02002557,40828_E00061682,E02002557,E00061682,1,20,2,Single,FALSE,Unemployed,1,26320,FALSE,FALSE,FALSE,102,178904051.85908544
175250_E02002557,77425_E00061682,E02002557,E00061682,1,34,2,Single,FALSE,Employed,4,18470,FALSE,FALSE,FALSE,102,178904051.85908544
173830_E02002557,40828_E00061682,E02002557,E00061682,1,19,2,Single,FALSE,Employed,5,12450,FALSE,FALSE,FALSE,102,178904051.85908544
175286_E02002557,77425_E00061682,E02002557,E00061682,1,34,2,Single,FALSE,Employed,3,36320,TRUE,TRUE,TRUE,102,178904051.85908544
174746_E02002557,77425_E00061682,E02002557,E00061682,1,30,2,Single,FALSE,Employed,4,15490,FALSE,FALSE,FALSE,102,178904051.85908544
182439_E02002557,77425_E00061682,E02002557,E00061682,2,28,2,Single,FALSE,Employed,2,29090,TRUE,TRUE,FALSE,104,153783120.7354275
183921_E02002557,77425_E00061682,E02002557,E00061682,2,37,2,Single,FALSE,Employed,3,31800,TRUE,TRUE,FALSE,104,153783120.7354275
183906_E02002557,40828_E00061682,E02002557,E00061682,2,37,2,Single,FALSE,Employed,6,18400,FALSE,FALSE,FALSE,104,153783120.7354275
